巅峰等级,总经验,下一等级,增量
7834,"7,826,916,830,040,000","3,073,598,130,000","799,170,000"
7835,"7,829,990,428,170,000","3,074,397,402,000","799,272,000"
7836,"7,833,064,825,572,000","3,075,196,776,000","799,374,000"
7837,"7,836,140,022,348,000","3,075,996,252,000","799,476,000"
7838,"7,839,216,018,600,000","3,076,795,830,000","799,578,000"
7839,"7,842,292,814,430,000","3,077,595,510,000","799,680,000"
7840,"7,845,370,409,940,000","3,078,395,292,000","799,782,000"
7841,"7,848,448,805,232,000","3,079,195,176,000","799,884,000"
7842,"7,851,528,000,408,000","3,079,995,162,000","799,986,000"
7843,"7,854,607,995,570,000","3,080,795,250,000","800,088,000"
7844,"7,857,688,790,820,000","3,081,595,440,000","800,190,000"
7845,"7,860,770,386,260,000","3,082,395,732,000","800,292,000"
7846,"7,863,852,781,992,000","3,083,196,126,000","800,394,000"
7847,"7,866,935,978,118,000","3,083,996,622,000","800,496,000"
7848,"7,870,019,974,740,000","3,084,797,220,000","800,598,000"
7849,"7,873,104,771,960,000","3,085,597,920,000","800,700,000"
7850,"7,876,190,369,880,000","3,086,398,722,000","800,802,000"
7851,"7,879,276,768,602,000","3,087,199,626,000","800,904,000"
7852,"7,882,363,968,228,000","3,088,000,632,000","801,006,000"
7853,"7,885,451,968,860,000","3,088,801,740,000","801,108,000"
7854,"7,888,540,770,600,000","3,089,602,950,000","801,210,000"
7855,"7,891,630,373,550,000","3,090,404,262,000","801,312,000"
7856,"7,894,720,777,812,000","3,091,205,676,000","801,414,000"
7857,"7,897,811,983,488,000","3,092,007,192,000","801,516,000"
7858,"7,900,903,990,680,000","3,092,808,810,000","801,618,000"
7859,"7,903,996,799,490,000","3,093,610,530,000","801,720,000"
7860,"7,907,090,410,020,000","3,094,412,352,000","801,822,000"
7861,"7,910,184,822,372,000","3,095,214,276,000","801,924,000"
7862,"7,913,280,036,648,000","3,096,016,302,000","802,026,000"
7863,"7,916,376,052,950,000","3,096,818,430,000","802,128,000"
7864,"7,919,472,871,380,000","3,097,620,660,000","802,230,000"
7865,"7,922,570,492,040,000","3,098,422,992,000","802,332,000"
7866,"7,925,668,915,032,000","3,099,225,426,000","802,434,000"
7867,"7,928,768,140,458,000","3,100,027,962,000","802,536,000"
7868,"7,931,868,168,420,000","3,100,830,600,000","802,638,000"
7869,"7,934,968,999,020,000","3,101,633,340,000","802,740,000"
7870,"7,938,070,632,360,000","3,102,436,182,000","802,842,000"
7871,"7,941,173,068,542,000","3,103,239,126,000","802,944,000"
7872,"7,944,276,307,668,000","3,104,042,172,000","803,046,000"
7873,"7,947,380,349,840,000","3,104,845,320,000","803,148,000"
7874,"7,950,485,195,160,000","3,105,648,570,000","803,250,000"
7875,"7,953,590,843,730,000","3,106,451,922,000","803,352,000"
7876,"7,956,697,295,652,000","3,107,255,376,000","803,454,000"
7877,"7,959,804,551,028,000","3,108,058,932,000","803,556,000"
7878,"7,962,912,609,960,000","3,108,862,590,000","803,658,000"
7879,"7,966,021,472,550,000","3,109,666,350,000","803,760,000"
7880,"7,969,131,138,900,000","3,110,470,212,000","803,862,000"
7881,"7,972,241,609,112,000","3,111,274,176,000","803,964,000"
7882,"7,975,352,883,288,000","3,112,078,242,000","804,066,000"
7883,"7,978,464,961,530,000","3,112,882,410,000","804,168,000"
7884,"7,981,577,843,940,000","3,113,686,680,000","804,270,000"
7885,"7,984,691,530,620,000","3,114,491,052,000","804,372,000"
7886,"7,987,806,021,672,000","3,115,295,526,000","804,474,000"
7887,"7,990,921,317,198,000","3,116,100,102,000","804,576,000"
7888,"7,994,037,417,300,000","3,116,904,780,000","804,678,000"
7889,"7,997,154,322,080,000","3,117,709,560,000","804,780,000"
7890,"8,000,272,031,640,000","3,118,514,442,000","804,882,000"
7891,"8,003,390,546,082,000","3,119,319,426,000","804,984,000"
7892,"8,006,509,865,508,000","3,120,124,512,000","805,086,000"
7893,"8,009,629,990,020,000","3,120,929,700,000","805,188,000"
7894,"8,012,750,919,720,000","3,121,734,990,000","805,290,000"
7895,"8,015,872,654,710,000","3,122,540,382,000","805,392,000"
7896,"8,018,995,195,092,000","3,123,345,876,000","805,494,000"
7897,"8,022,118,540,968,000","3,124,151,472,000","805,596,000"
7898,"8,025,242,692,440,000","3,124,957,170,000","805,698,000"
7899,"8,028,367,649,610,000","3,125,762,970,000","805,800,000"
7900,"8,031,493,412,580,000","3,126,568,872,000","805,902,000"
7901,"8,034,619,981,452,000","3,127,374,876,000","806,004,000"
7902,"8,037,747,356,328,000","3,128,180,982,000","806,106,000"
7903,"8,040,875,537,310,000","3,128,987,190,000","806,208,000"
7904,"8,044,004,524,500,000","3,129,793,500,000","806,310,000"
7905,"8,047,134,318,000,000","3,130,599,912,000","806,412,000"
7906,"8,050,264,917,912,000","3,131,406,426,000","806,514,000"
7907,"8,053,396,324,338,000","3,132,213,042,000","806,616,000"
7908,"8,056,528,537,380,000","3,133,019,760,000","806,718,000"
7909,"8,059,661,557,140,000","3,133,826,580,000","806,820,000"
7910,"8,062,795,383,720,000","3,134,633,502,000","806,922,000"
7911,"8,065,930,017,222,000","3,135,440,526,000","807,024,000"
7912,"8,069,065,457,748,000","3,136,247,652,000","807,126,000"
7913,"8,072,201,705,400,000","3,137,054,880,000","807,228,000"
7914,"8,075,338,760,280,000","3,137,862,210,000","807,330,000"
7915,"8,078,476,622,490,000","3,138,669,642,000","807,432,000"
7916,"8,081,615,292,132,000","3,139,477,176,000","807,534,000"
7917,"8,084,754,769,308,000","3,140,284,812,000","807,636,000"
7918,"8,087,895,054,120,000","3,141,092,550,000","807,738,000"
7919,"8,091,036,146,670,000","3,141,900,390,000","807,840,000"
7920,"8,094,178,047,060,000","3,142,708,332,000","807,942,000"
7921,"8,097,320,755,392,000","3,143,516,376,000","808,044,000"
7922,"8,100,464,271,768,000","3,144,324,522,000","808,146,000"
7923,"8,103,608,596,290,000","3,145,132,770,000","808,248,000"
7924,"8,106,753,729,060,000","3,145,941,120,000","808,350,000"
7925,"8,109,899,670,180,000","3,146,749,572,000","808,452,000"
7926,"8,113,046,419,752,000","3,147,558,126,000","808,554,000"
7927,"8,116,193,977,878,000","3,148,366,782,000","808,656,000"
7928,"8,119,342,344,660,000","3,149,175,540,000","808,758,000"
7929,"8,122,491,520,200,000","3,149,984,400,000","808,860,000"
7930,"8,125,641,504,600,000","3,150,793,362,000","808,962,000"
7931,"8,128,792,297,962,000","3,151,602,426,000","809,064,000"
7932,"8,131,943,900,388,000","3,152,411,592,000","809,166,000"
7933,"8,135,096,311,980,000","3,153,220,860,000","809,268,000"
7934,"8,138,249,532,840,000","3,154,030,230,000","809,370,000"
7935,"8,141,403,563,070,000","3,154,839,702,000","809,472,000"
7936,"8,144,558,402,772,000","3,155,649,276,000","809,574,000"
7937,"8,147,714,052,048,000","3,156,458,952,000","809,676,000"
7938,"8,150,870,511,000,000","3,157,268,730,000","809,778,000"
7939,"8,154,027,779,730,000","3,158,078,610,000","809,880,000"
7940,"8,157,185,858,340,000","3,158,888,592,000","809,982,000"
7941,"8,160,344,746,932,000","3,159,698,676,000","810,084,000"
7942,"8,163,504,445,608,000","3,160,508,862,000","810,186,000"
7943,"8,166,664,954,470,000","3,161,319,150,000","810,288,000"
7944,"8,169,826,273,620,000","3,162,129,540,000","810,390,000"
7945,"8,172,988,403,160,000","3,162,940,032,000","810,492,000"
7946,"8,176,151,343,192,000","3,163,750,626,000","810,594,000"
7947,"8,179,315,093,818,000","3,164,561,322,000","810,696,000"
7948,"8,182,479,655,140,000","3,165,372,120,000","810,798,000"
7949,"8,185,645,027,260,000","3,166,183,020,000","810,900,000"
7950,"8,188,811,210,280,000","3,166,994,022,000","811,002,000"
7951,"8,191,978,204,302,000","3,167,805,126,000","811,104,000"
7952,"8,195,146,009,428,000","3,168,616,332,000","811,206,000"
7953,"8,198,314,625,760,000","3,169,427,640,000","811,308,000"
7954,"8,201,484,053,400,000","3,170,239,050,000","811,410,000"
7955,"8,204,654,292,450,000","3,171,050,562,000","811,512,000"
7956,"8,207,825,343,012,000","3,171,862,176,000","811,614,000"
7957,"8,210,997,205,188,000","3,172,673,892,000","811,716,000"
7958,"8,214,169,879,080,000","3,173,485,710,000","811,818,000"
7959,"8,217,343,364,790,000","3,174,297,630,000","811,920,000"
7960,"8,220,517,662,420,000","3,175,109,652,000","812,022,000"
7961,"8,223,692,772,072,000","3,175,921,776,000","812,124,000"
7962,"8,226,868,693,848,000","3,176,734,002,000","812,226,000"
7963,"8,230,045,427,850,000","3,177,546,330,000","812,328,000"
7964,"8,233,222,974,180,000","3,178,358,760,000","812,430,000"
7965,"8,236,401,332,940,000","3,179,171,292,000","812,532,000"
7966,"8,239,580,504,232,000","3,179,983,926,000","812,634,000"
7967,"8,242,760,488,158,000","3,180,796,662,000","812,736,000"
7968,"8,245,941,284,820,000","3,181,609,500,000","812,838,000"
7969,"8,249,122,894,320,000","3,182,422,440,000","812,940,000"
7970,"8,252,305,316,760,000","3,183,235,482,000","813,042,000"
7971,"8,255,488,552,242,000","3,184,048,626,000","813,144,000"
7972,"8,258,672,600,868,000","3,184,861,872,000","813,246,000"
7973,"8,261,857,462,740,000","3,185,675,220,000","813,348,000"
7974,"8,265,043,137,960,000","3,186,488,670,000","813,450,000"
7975,"8,268,229,626,630,000","3,187,302,222,000","813,552,000"
7976,"8,271,416,928,852,000","3,188,115,876,000","813,654,000"
7977,"8,274,605,044,728,000","3,188,929,632,000","813,756,000"
7978,"8,277,793,974,360,000","3,189,743,490,000","813,858,000"
7979,"8,280,983,717,850,000","3,190,557,450,000","813,960,000"
7980,"8,284,174,275,300,000","3,191,371,512,000","814,062,000"
7981,"8,287,365,646,812,000","3,192,185,676,000","814,164,000"
7982,"8,290,557,832,488,000","3,192,999,942,000","814,266,000"
7983,"8,293,750,832,430,000","3,193,814,310,000","814,368,000"
7984,"8,296,944,646,740,000","3,194,628,780,000","814,470,000"
7985,"8,300,139,275,520,000","3,195,443,352,000","814,572,000"
7986,"8,303,334,718,872,000","3,196,258,026,000","814,674,000"
7987,"8,306,530,976,898,000","3,197,072,802,000","814,776,000"
7988,"8,309,728,049,700,000","3,197,887,680,000","814,878,000"
7989,"8,312,925,937,380,000","3,198,702,660,000","814,980,000"
7990,"8,316,124,640,040,000","3,199,517,742,000","815,082,000"
7991,"8,319,324,157,782,000","3,200,332,926,000","815,184,000"
7992,"8,322,524,490,708,000","3,201,148,212,000","815,286,000"
7993,"8,325,725,638,920,000","3,201,963,600,000","815,388,000"
7994,"8,328,927,602,520,000","3,202,779,090,000","815,490,000"
7995,"8,332,130,381,610,000","3,203,594,682,000","815,592,000"
7996,"8,335,333,976,292,000","3,204,410,376,000","815,694,000"
7997,"8,338,538,386,668,000","3,205,226,172,000","815,796,000"
7998,"8,341,743,612,840,000","3,206,042,070,000","815,898,000"
7999,"8,344,949,654,910,000","3,206,858,070,000","816,000,000"
8000,"8,348,156,512,980,000","3,207,674,172,000","816,102,000"
8001,"8,351,364,187,152,000","3,208,490,376,000","816,204,000"
8002,"8,354,572,677,528,000","3,209,306,682,000","816,306,000"
8003,"8,357,781,984,210,000","3,210,123,090,000","816,408,000"
8004,"8,360,992,107,300,000","3,210,939,600,000","816,510,000"
8005,"8,364,203,046,900,000","3,211,756,212,000","816,612,000"
8006,"8,367,414,803,112,000","3,212,572,926,000","816,714,000"
8007,"8,370,627,376,038,000","3,213,389,742,000","816,816,000"
8008,"8,373,840,765,780,000","3,214,206,660,000","816,918,000"
8009,"8,377,054,972,440,000","3,215,023,680,000","817,020,000"
8010,"8,380,269,996,120,000","3,215,840,802,000","817,122,000"
8011,"8,383,485,836,922,000","3,216,658,026,000","817,224,000"
8012,"8,386,702,494,948,000","3,217,475,352,000","817,326,000"
8013,"8,389,919,970,300,000","3,218,292,780,000","817,428,000"
8014,"8,393,138,263,080,000","3,219,110,310,000","817,530,000"
8015,"8,396,357,373,390,000","3,219,927,942,000","817,632,000"
8016,"8,399,577,301,332,000","3,220,745,676,000","817,734,000"
8017,"8,402,798,047,008,000","3,221,563,512,000","817,836,000"
8018,"8,406,019,610,520,000","3,222,381,450,000","817,938,000"
8019,"8,409,241,991,970,000","3,223,199,490,000","818,040,000"
8020,"8,412,465,191,460,000","3,224,017,632,000","818,142,000"
8021,"8,415,689,209,092,000","3,224,835,876,000","818,244,000"
8022,"8,418,914,044,968,000","3,225,654,222,000","818,346,000"
8023,"8,422,139,699,190,000","3,226,472,670,000","818,448,000"
8024,"8,425,366,171,860,000","3,227,291,220,000","818,550,000"
8025,"8,428,593,463,080,000","3,228,109,872,000","818,652,000"
8026,"8,431,821,572,952,000","3,228,928,626,000","818,754,000"
8027,"8,435,050,501,578,000","3,229,747,482,000","818,856,000"
8028,"8,438,280,249,060,000","3,230,566,440,000","818,958,000"
8029,"8,441,510,815,500,000","3,231,385,500,000","819,060,000"
8030,"8,444,742,201,000,000","3,232,204,662,000","819,162,000"
8031,"8,447,974,405,662,000","3,233,023,926,000","819,264,000"
8032,"8,451,207,429,588,000","3,233,843,292,000","819,366,000"
8033,"8,454,441,272,880,000","3,234,662,760,000","819,468,000"
8034,"8,457,675,935,640,000","3,235,482,330,000","819,570,000"
8035,"8,460,911,417,970,000","3,236,302,002,000","819,672,000"
8036,"8,464,147,719,972,000","3,237,121,776,000","819,774,000"
8037,"8,467,384,841,748,000","3,237,941,652,000","819,876,000"
8038,"8,470,622,783,400,000","3,238,761,630,000","819,978,000"
8039,"8,473,861,545,030,000","3,239,581,710,000","820,080,000"
8040,"8,477,101,126,740,000","3,240,401,892,000","820,182,000"
8041,"8,480,341,528,632,000","3,241,222,176,000","820,284,000"
8042,"8,483,582,750,808,000","3,242,042,562,000","820,386,000"
8043,"8,486,824,793,370,000","3,242,863,050,000","820,488,000"
8044,"8,490,067,656,420,000","3,243,683,640,000","820,590,000"
8045,"8,493,311,340,060,000","3,244,504,332,000","820,692,000"
8046,"8,496,555,844,392,000","3,245,325,126,000","820,794,000"
8047,"8,499,801,169,518,000","3,246,146,022,000","820,896,000"
8048,"8,503,047,315,540,000","3,246,967,020,000","820,998,000"
8049,"8,506,294,282,560,000","3,247,788,120,000","821,100,000"
8050,"8,509,542,070,680,000","3,248,609,322,000","821,202,000"
8051,"8,512,790,680,002,000","3,249,430,626,000","821,304,000"
8052,"8,516,040,110,628,000","3,250,252,032,000","821,406,000"
8053,"8,519,290,362,660,000","3,251,073,540,000","821,508,000"
8054,"8,522,541,436,200,000","3,251,895,150,000","821,610,000"
8055,"8,525,793,331,350,000","3,252,716,862,000","821,712,000"
8056,"8,529,046,048,212,000","3,253,538,676,000","821,814,000"
8057,"8,532,299,586,888,000","3,254,360,592,000","821,916,000"
8058,"8,535,553,947,480,000","3,255,182,610,000","822,018,000"
8059,"8,538,809,130,090,000","3,256,004,730,000","822,120,000"
8060,"8,542,065,134,820,000","3,256,826,952,000","822,222,000"
8061,"8,545,321,961,772,000","3,257,649,276,000","822,324,000"
8062,"8,548,579,611,048,000","3,258,471,702,000","822,426,000"
8063,"8,551,838,082,750,000","3,259,294,230,000","822,528,000"
8064,"8,555,097,376,980,000","3,260,116,860,000","822,630,000"
8065,"8,558,357,493,840,000","3,260,939,592,000","822,732,000"
8066,"8,561,618,433,432,000","3,261,762,426,000","822,834,000"
8067,"8,564,880,195,858,000","3,262,585,362,000","822,936,000"
8068,"8,568,142,781,220,000","3,263,408,400,000","823,038,000"
8069,"8,571,406,189,620,000","3,264,231,540,000","823,140,000"
8070,"8,574,670,421,160,000","3,265,054,782,000","823,242,000"
8071,"8,577,935,475,942,000","3,265,878,126,000","823,344,000"
8072,"8,581,201,354,068,000","3,266,701,572,000","823,446,000"
8073,"8,584,468,055,640,000","3,267,525,120,000","823,548,000"
8074,"8,587,735,580,760,000","3,268,348,770,000","823,650,000"
8075,"8,591,003,929,530,000","3,269,172,522,000","823,752,000"
8076,"8,594,273,102,052,000","3,269,996,376,000","823,854,000"
8077,"8,597,543,098,428,000","3,270,820,332,000","823,956,000"
8078,"8,600,813,918,760,000","3,271,644,390,000","824,058,000"
8079,"8,604,085,563,150,000","3,272,468,550,000","824,160,000"
8080,"8,607,358,031,700,000","3,273,292,812,000","824,262,000"
8081,"8,610,631,324,512,000","3,274,117,176,000","824,364,000"
8082,"8,613,905,441,688,000","3,274,941,642,000","824,466,000"
8083,"8,617,180,383,330,000","3,275,766,210,000","824,568,000"
8084,"8,620,456,149,540,000","3,276,590,880,000","824,670,000"
8085,"8,623,732,740,420,000","3,277,415,652,000","824,772,000"
8086,"8,627,010,156,072,000","3,278,240,526,000","824,874,000"
8087,"8,630,288,396,598,000","3,279,065,502,000","824,976,000"
8088,"8,633,567,462,100,000","3,279,890,580,000","825,078,000"
8089,"8,636,847,352,680,000","3,280,715,760,000","825,180,000"
8090,"8,640,128,068,440,000","3,281,541,042,000","825,282,000"
8091,"8,643,409,609,482,000","3,282,366,426,000","825,384,000"
8092,"8,646,691,975,908,000","3,283,191,912,000","825,486,000"
8093,"8,649,975,167,820,000","3,284,017,500,000","825,588,000"
8094,"8,653,259,185,320,000","3,284,843,190,000","825,690,000"
8095,"8,656,544,028,510,000","3,285,668,982,000","825,792,000"
8096,"8,659,829,697,492,000","3,286,494,876,000","825,894,000"
8097,"8,663,116,192,368,000","3,287,320,872,000","825,996,000"
8098,"8,666,403,513,240,000","3,288,146,970,000","826,098,000"
8099,"8,669,691,660,210,000","3,288,973,170,000","826,200,000"
8100,"8,672,980,633,380,000","3,289,799,472,000","826,302,000"
8101,"8,676,270,432,852,000","3,290,625,876,000","826,404,000"
8102,"8,679,561,058,728,000","3,291,452,382,000","826,506,000"
8103,"8,682,852,511,110,000","3,292,278,990,000","826,608,000"
8104,"8,686,144,790,100,000","3,293,105,700,000","826,710,000"
8105,"8,689,437,895,800,000","3,293,932,512,000","826,812,000"
8106,"8,692,731,828,312,000","3,294,759,426,000","826,914,000"
8107,"8,696,026,587,738,000","3,295,586,442,000","827,016,000"
8108,"8,699,322,174,180,000","3,296,413,560,000","827,118,000"
8109,"8,702,618,587,740,000","3,297,240,780,000","827,220,000"
8110,"8,705,915,828,520,000","3,298,068,102,000","827,322,000"
8111,"8,709,213,896,622,000","3,298,895,526,000","827,424,000"
8112,"8,712,512,792,148,000","3,299,723,052,000","827,526,000"
8113,"8,715,812,515,200,000","3,300,550,680,000","827,628,000"
8114,"8,719,113,065,880,000","3,301,378,410,000","827,730,000"
8115,"8,722,414,444,290,000","3,302,206,242,000","827,832,000"
8116,"8,725,716,650,532,000","3,303,034,176,000","827,934,000"
8117,"8,729,019,684,708,000","3,303,862,212,000","828,036,000"
8118,"8,732,323,546,920,000","3,304,690,350,000","828,138,000"
8119,"8,735,628,237,270,000","3,305,518,590,000","828,240,000"
8120,"8,738,933,755,860,000","3,306,346,932,000","828,342,000"
8121,"8,742,240,102,792,000","3,307,175,376,000","828,444,000"
8122,"8,745,547,278,168,000","3,308,003,922,000","828,546,000"
8123,"8,748,855,282,090,000","3,308,832,570,000","828,648,000"
8124,"8,752,164,114,660,000","3,309,661,320,000","828,750,000"
8125,"8,755,473,775,980,000","3,310,490,172,000","828,852,000"
